AphiaID	url	scientificname	authority	status	unacceptreason	taxonRankID	rank	valid_AphiaID	valid_name	valid_authority	parentNameUsageID	kingdom	phylum	class	order	family	genus	citation	lsid	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct	match_type	modified	id	tool
140103	http://www.marinespecies.org/aphia.php?p=taxdetails&id=140103	Hiatella arctica	(Linnaeus, 1767)	accepted	NA	220	Species	140103	Hiatella arctica	(Linnaeus, 1767)	138068	Animalia	Mollusca	Bivalvia	Adapedonta	Hiatellidae	Hiatella	MolluscaBase eds. (2021). MolluscaBase. Hiatella arctica (Linnaeus, 1767). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=140103 on 2021-01-19	urn:lsid:marinespecies.org:taxname:140103	1	NA	NA	NA	0	exact	2015-01-16T10:00:55.430Z	120431	EXTRACT
138240	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138240	Natica	Scopoli, 1777	accepted	NA	180	Genus	138240	Natica	Scopoli, 1777	411695	Animalia	Mollusca	Gastropoda	Littorinimorpha	Naticidae	Natica	MolluscaBase eds. (2021). MolluscaBase. Natica Scopoli, 1777. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138240 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138240	1	NA	NA	NA	NA	exact	2017-09-11T13:29:47.423Z	208832	EXTRACT
137779	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137779	Chiton	Linnaeus, 1758	accepted	NA	180	Genus	137779	Chiton	Linnaeus, 1758	151207	Animalia	Mollusca	Polyplacophora	Chitonida	Chitonidae	Chiton	MolluscaBase eds. (2021). MolluscaBase. Chiton Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137779 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137779	1	0	0	0	NA	exact	2019-09-26T10:02:06.533Z	256107	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	315782	EXTRACT
204762	http://www.marinespecies.org/aphia.php?p=taxdetails&id=204762	Modiola	Lamarck, 1801	unaccepted	an incorrect subsequent spelling of Modiolus Lamarck, 1799	180	Genus	138223	Modiolus	Lamarck, 1799	211	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Modiola	MolluscaBase eds. (2021). MolluscaBase. Modiola Lamarck, 1801. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=204762 on 2021-01-19	urn:lsid:marinespecies.org:taxname:204762	1	0	0	0	0	exact	2020-08-16T08:48:01.310Z	217318	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	13305	EXTRACT
139066	http://www.marinespecies.org/aphia.php?p=taxdetails&id=139066	Cerithium vulgatum	Bruguière, 1792	accepted	NA	220	Species	139066	Cerithium vulgatum	Bruguière, 1792	137760	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Cerithiidae	Cerithium	MolluscaBase eds. (2021). MolluscaBase. Cerithium vulgatum Bruguière, 1792. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=139066 on 2021-01-19	urn:lsid:marinespecies.org:taxname:139066	1	NA	NA	NA	NA	exact	2014-05-23T17:16:51.230Z	164662	EXTRACT
138323	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138323	Pecten	O. F. Müller, 1776	accepted	NA	180	Genus	138323	Pecten	O. F. Müller, 1776	393858	Animalia	Mollusca	Bivalvia	Pectinida	Pectinidae	Pecten	MolluscaBase eds. (2021). MolluscaBase. Pecten O. F. Müller, 1776. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138323 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138323	1	0	0	0	0	exact	2019-11-15T16:45:32.920Z	6578	EXTRACT
20391	http://www.marinespecies.org/aphia.php?p=taxdetails&id=20391	Polymorphus	Lühe, 1911	accepted	NA	180	Genus	20391	Polymorphus	Lühe, 1911	20307	Animalia	Acanthocephala	Palaeacanthocephala	Polymorphida	Polymorphidae	Polymorphus	Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Polymorphus Lühe, 1911. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=20391 on 2021-01-19	urn:lsid:marinespecies.org:taxname:20391	1	1	1	1	NA	exact	2020-05-14T14:50:34.410Z	60540	EXTRACT
138562	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138562	Trapezium	Megerle von Mühlfeld, 1811	accepted	NA	180	Genus	138562	Trapezium	Megerle von Mühlfeld, 1811	23130	Animalia	Mollusca	Bivalvia	Venerida	Trapezidae	Trapezium	MolluscaBase eds. (2021). MolluscaBase. Trapezium Megerle von Mühlfeld, 1811. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138562 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138562	1	NA	NA	NA	NA	exact	2013-05-15T15:01:05.580Z	457866	EXTRACT
205143	http://www.marinespecies.org/aphia.php?p=taxdetails&id=205143	Trapezia	Latreille, 1828	accepted	NA	180	Genus	205143	Trapezia	Latreille, 1828	439105	Animalia	Arthropoda	Malacostraca	Decapoda	Trapeziidae	Trapezia	WoRMS (2021). Trapezia Latreille, 1828. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=205143 on 2021-01-19	urn:lsid:marinespecies.org:taxname:205143	1	0	0	0	0	exact	2020-07-25T23:12:26.577Z	84664	EXTRACT
137734	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137734	Cardium	Linnaeus, 1758	accepted	NA	180	Genus	137734	Cardium	Linnaeus, 1758	382144	Animalia	Mollusca	Bivalvia	Cardiida	Cardiidae	Cardium	MolluscaBase eds. (2021). MolluscaBase. Cardium Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137734 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137734	1	NA	NA	NA	0	exact	2018-09-26T05:55:17.187Z	268263	EXTRACT
139196	http://www.marinespecies.org/aphia.php?p=taxdetails&id=139196	Columbella rustica	(Linnaeus, 1758)	accepted	NA	220	Species	139196	Columbella rustica	(Linnaeus, 1758)	137803	Animalia	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Columbella	MolluscaBase eds. (2021). MolluscaBase. Columbella rustica (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=139196 on 2021-01-19	urn:lsid:marinespecies.org:taxname:139196	1	NA	NA	NA	NA	exact	2010-09-01T19:50:42.857Z	1981004	EXTRACT
138262	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138262	Nucula	Lamarck, 1799	accepted	NA	180	Genus	138262	Nucula	Lamarck, 1799	204	Animalia	Mollusca	Bivalvia	Nuculida	Nuculidae	Nucula	MolluscaBase eds. (2021). MolluscaBase. Nucula Lamarck, 1799. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138262 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138262	1	NA	NA	NA	NA	exact	2012-06-18T20:41:14.700Z	47128	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	94844	EXTRACT
138364	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138364	Pleurobranchus	Cuvier, 1804	accepted	NA	180	Genus	138364	Pleurobranchus	Cuvier, 1804	1755	Animalia	Mollusca	Gastropoda	Pleurobranchida	Pleurobranchidae	Pleurobranchus	MolluscaBase eds. (2021). MolluscaBase. Pleurobranchus Cuvier, 1804. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138364 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138364	1	NA	NA	NA	NA	exact	2019-03-14T01:20:23.293Z	157720	EXTRACT
123219	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123219	Asterias	Linnaeus, 1758	accepted	NA	180	Genus	123219	Asterias	Linnaeus, 1758	123121	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Asterias	WoRMS (2021). Asterias Linnaeus, 1758. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123219 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123219	1	0	0	0	0	exact	2007-12-19T07:06:44.003Z	7601	EXTRACT
137760	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137760	Cerithium	Bruguière, 1789	accepted	NA	180	Genus	137760	Cerithium	Bruguière, 1789	225178	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Cerithiidae	Cerithium	MolluscaBase eds. (2021). MolluscaBase. Cerithium Bruguière, 1789. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137760 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137760	1	1	NA	NA	NA	exact	2015-07-05T21:41:11.790Z	145869	EXTRACT
123547	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123547	Ophioderma	Müller & Troschel, 1840	accepted	NA	180	Genus	123547	Ophioderma	Müller & Troschel, 1840	123197	Animalia	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiodermatidae	Ophioderma	Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2021). World Ophiuroidea Database. Ophioderma Müller & Troschel, 1840. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123547 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123547	1	0	0	0	0	exact	2020-02-14T09:22:38.427Z	1975590	EXTRACT
123547	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123547	Ophioderma	Müller & Troschel, 1840	accepted	NA	180	Genus	123547	Ophioderma	Müller & Troschel, 1840	123197	Animalia	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiodermatidae	Ophioderma	Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2021). World Ophiuroidea Database. Ophioderma Müller & Troschel, 1840. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123547 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123547	1	0	0	0	0	exact	2020-02-14T09:22:38.427Z	72726	EXTRACT
138254	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138254	Nerita	Linnaeus, 1758	accepted	NA	180	Genus	138254	Nerita	Linnaeus, 1758	411638	Animalia	Mollusca	Gastropoda	Cycloneritida	Neritidae	Nerita	MolluscaBase eds. (2021). MolluscaBase. Nerita Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138254 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138254	1	NA	NA	NA	NA	exact	2017-12-28T04:46:42.537Z	52927	EXTRACT
558	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558	Porifera	Grant, 1836	accepted	NA	30	Phylum	558	Porifera	Grant, 1836	2	Animalia	Porifera	NA	NA	NA	NA	WoRMS (2021). Porifera. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=558 on 2021-01-19	urn:lsid:marinespecies.org:taxname:558	1	1	1	0	0	exact	2016-08-25T08:03:30.877Z	6040	EXTRACT
138240	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138240	Natica	Scopoli, 1777	accepted	NA	180	Genus	138240	Natica	Scopoli, 1777	411695	Animalia	Mollusca	Gastropoda	Littorinimorpha	Naticidae	Natica	MolluscaBase eds. (2021). MolluscaBase. Natica Scopoli, 1777. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138240 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138240	1	NA	NA	NA	NA	exact	2017-09-11T13:29:47.423Z	208832	EXTRACT
1075872	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1075872	Parthenium	L.	accepted	NA	180	Genus	1075872	Parthenium	L.	1075171	Plantae	Tracheophyta	Magnoliopsida	Asterales	Compositae	Parthenium	Compositae Working Group (CWG) (2021). Global Compositae Database. Parthenium L.. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1075872 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1075872	0	0	0	1	NA	exact	2019-10-30T08:48:30.967Z	35934	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	311131	EXTRACT
123547	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123547	Ophioderma	Müller & Troschel, 1840	accepted	NA	180	Genus	123547	Ophioderma	Müller & Troschel, 1840	123197	Animalia	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiodermatidae	Ophioderma	Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2021). World Ophiuroidea Database. Ophioderma Müller & Troschel, 1840. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123547 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123547	1	0	0	0	0	exact	2020-02-14T09:22:38.427Z	1975590	EXTRACT
123547	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123547	Ophioderma	Müller & Troschel, 1840	accepted	NA	180	Genus	123547	Ophioderma	Müller & Troschel, 1840	123197	Animalia	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiodermatidae	Ophioderma	Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2021). World Ophiuroidea Database. Ophioderma Müller & Troschel, 1840. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123547 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123547	1	0	0	0	0	exact	2020-02-14T09:22:38.427Z	72726	EXTRACT
1066	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1066	Crustacea	Brünnich, 1772	accepted	NA	40	Subphylum	1066	Crustacea	Brünnich, 1772	1065	Animalia	Arthropoda	NA	NA	NA	NA	WoRMS (2021). Crustacea. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1066 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1066	1	1	1	1	NA	exact	2015-05-05T09:47:59.543Z	6657	EXTRACT
140103	http://www.marinespecies.org/aphia.php?p=taxdetails&id=140103	Hiatella arctica	(Linnaeus, 1767)	accepted	NA	220	Species	140103	Hiatella arctica	(Linnaeus, 1767)	138068	Animalia	Mollusca	Bivalvia	Adapedonta	Hiatellidae	Hiatella	MolluscaBase eds. (2021). MolluscaBase. Hiatella arctica (Linnaeus, 1767). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=140103 on 2021-01-19	urn:lsid:marinespecies.org:taxname:140103	1	NA	NA	NA	0	exact	2015-01-16T10:00:55.430Z	120431	EXTRACT
204762	http://www.marinespecies.org/aphia.php?p=taxdetails&id=204762	Modiola	Lamarck, 1801	unaccepted	an incorrect subsequent spelling of Modiolus Lamarck, 1799	180	Genus	138223	Modiolus	Lamarck, 1799	211	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Modiola	MolluscaBase eds. (2021). MolluscaBase. Modiola Lamarck, 1801. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=204762 on 2021-01-19	urn:lsid:marinespecies.org:taxname:204762	1	0	0	0	0	exact	2020-08-16T08:48:01.310Z	217318	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	13305	EXTRACT
138748	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138748	Anomia ephippium	Linnaeus, 1758	accepted	NA	220	Species	138748	Anomia ephippium	Linnaeus, 1758	137650	Animalia	Mollusca	Bivalvia	Pectinida	Anomiidae	Anomia	MolluscaBase eds. (2021). MolluscaBase. Anomia ephippium Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138748 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138748	1	NA	NA	NA	NA	exact	2004-12-21T15:54:05Z	102291	EXTRACT
138323	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138323	Pecten	O. F. Müller, 1776	accepted	NA	180	Genus	138323	Pecten	O. F. Müller, 1776	393858	Animalia	Mollusca	Bivalvia	Pectinida	Pectinidae	Pecten	MolluscaBase eds. (2021). MolluscaBase. Pecten O. F. Müller, 1776. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138323 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138323	1	0	0	0	0	exact	2019-11-15T16:45:32.920Z	6578	EXTRACT
20391	http://www.marinespecies.org/aphia.php?p=taxdetails&id=20391	Polymorphus	Lühe, 1911	accepted	NA	180	Genus	20391	Polymorphus	Lühe, 1911	20307	Animalia	Acanthocephala	Palaeacanthocephala	Polymorphida	Polymorphidae	Polymorphus	Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Polymorphus Lühe, 1911. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=20391 on 2021-01-19	urn:lsid:marinespecies.org:taxname:20391	1	1	1	1	NA	exact	2020-05-14T14:50:34.410Z	60540	EXTRACT
137734	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137734	Cardium	Linnaeus, 1758	accepted	NA	180	Genus	137734	Cardium	Linnaeus, 1758	382144	Animalia	Mollusca	Bivalvia	Cardiida	Cardiidae	Cardium	MolluscaBase eds. (2021). MolluscaBase. Cardium Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137734 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137734	1	NA	NA	NA	0	exact	2018-09-26T05:55:17.187Z	268263	EXTRACT
137742	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137742	Cardita	Bruguière, 1792	accepted	NA	180	Genus	137742	Cardita	Bruguière, 1792	510697	Animalia	Mollusca	Bivalvia	Carditida	Carditidae	Cardita	MolluscaBase eds. (2021). MolluscaBase. Cardita Bruguière, 1792. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137742 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137742	1	0	0	0	0	exact	2020-01-09T08:10:12.543Z	52615	EXTRACT
138562	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138562	Trapezium	Megerle von Mühlfeld, 1811	accepted	NA	180	Genus	138562	Trapezium	Megerle von Mühlfeld, 1811	23130	Animalia	Mollusca	Bivalvia	Venerida	Trapezidae	Trapezium	MolluscaBase eds. (2021). MolluscaBase. Trapezium Megerle von Mühlfeld, 1811. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138562 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138562	1	NA	NA	NA	NA	exact	2013-05-15T15:01:05.580Z	457866	EXTRACT
205143	http://www.marinespecies.org/aphia.php?p=taxdetails&id=205143	Trapezia	Latreille, 1828	accepted	NA	180	Genus	205143	Trapezia	Latreille, 1828	439105	Animalia	Arthropoda	Malacostraca	Decapoda	Trapeziidae	Trapezia	WoRMS (2021). Trapezia Latreille, 1828. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=205143 on 2021-01-19	urn:lsid:marinespecies.org:taxname:205143	1	0	0	0	0	exact	2020-07-25T23:12:26.577Z	84664	EXTRACT
138262	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138262	Nucula	Lamarck, 1799	accepted	NA	180	Genus	138262	Nucula	Lamarck, 1799	204	Animalia	Mollusca	Bivalvia	Nuculida	Nuculidae	Nucula	MolluscaBase eds. (2021). MolluscaBase. Nucula Lamarck, 1799. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138262 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138262	1	NA	NA	NA	NA	exact	2012-06-18T20:41:14.700Z	47128	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1056867	EXTRACT
765107	http://www.marinespecies.org/aphia.php?p=taxdetails&id=765107	Elysia marginata	(Pease, 1871)	accepted	NA	220	Species	765107	Elysia marginata	(Pease, 1871)	137928	Animalia	Mollusca	Gastropoda	NA	Plakobranchidae	Elysia	MolluscaBase eds. (2021). MolluscaBase. Elysia marginata (Pease, 1871). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=765107 on 2021-01-19	urn:lsid:marinespecies.org:taxname:765107	1	NA	NA	NA	NA	exact	2017-04-09T21:28:23.567Z	1093978	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1387110	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1706460	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1743195	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	183836	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1914875	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	2591573	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	2611583	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	28955	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	446436	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	507821	EXTRACT
392007	http://www.marinespecies.org/aphia.php?p=taxdetails&id=392007	Eumunida marginata	de Saint Laurent & Macpherson, 1990	accepted	NA	220	Species	392007	Eumunida marginata	de Saint Laurent & Macpherson, 1990	106831	Animalia	Arthropoda	Malacostraca	Decapoda	Eumunididae	Eumunida	WoRMS (2021). Eumunida marginata de Saint Laurent & Macpherson, 1990. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=392007 on 2021-01-19	urn:lsid:marinespecies.org:taxname:392007	1	NA	NA	NA	NA	exact	2009-04-21T10:47:48.903Z	521148	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	640493	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	931510	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	93363	EXTRACT
624505	http://www.marinespecies.org/aphia.php?p=taxdetails&id=624505	Ectophora marginata	D'Archino & W.A.Nelson, 2011	accepted	NA	220	Species	624505	Ectophora marginata	D'Archino & W.A.Nelson, 2011	369609	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Ectophora	Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ectophora marginata D'Archino & W.A.Nelson, 2011. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=624505 on 2021-01-19	urn:lsid:marinespecies.org:taxname:624505	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z	979698	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	94844	EXTRACT
558	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558	Porifera	Grant, 1836	accepted	NA	30	Phylum	558	Porifera	Grant, 1836	2	Animalia	Porifera	NA	NA	NA	NA	WoRMS (2021). Porifera. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=558 on 2021-01-19	urn:lsid:marinespecies.org:taxname:558	1	1	1	0	0	exact	2016-08-25T08:03:30.877Z	6040	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	311131	EXTRACT
138310	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138310	Pandora	Bruguière, 1797	accepted	NA	180	Genus	138310	Pandora	Bruguière, 1797	1787	Animalia	Mollusca	Bivalvia	NA	Pandoridae	Pandora	MolluscaBase eds. (2021). MolluscaBase. Pandora Bruguière, 1797. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138310 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138310	1	NA	NA	NA	NA	exact	2016-09-24T15:46:20.133Z	120446	EXTRACT
138310	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138310	Pandora	Bruguière, 1797	accepted	NA	180	Genus	138310	Pandora	Bruguière, 1797	1787	Animalia	Mollusca	Bivalvia	NA	Pandoridae	Pandora	MolluscaBase eds. (2021). MolluscaBase. Pandora Bruguière, 1797. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138310 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138310	1	NA	NA	NA	NA	exact	2016-09-24T15:46:20.133Z	76016	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	98290	EXTRACT
123350	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123350	Comatula	Lamarck, 1816	accepted	NA	180	Genus	123350	Comatula	Lamarck, 1816	828986	Animalia	Echinodermata	Crinoidea	Comatulida	Comatulidae	Comatula	Messing, C. (2021). World List of Crinoidea. Comatula Lamarck, 1816. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123350 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123350	1	0	0	0	NA	exact	2015-01-09T03:39:36.053Z	1320698	EXTRACT
124929	http://www.marinespecies.org/aphia.php?p=taxdetails&id=124929	Ophiura ophiura	(Linnaeus, 1758)	accepted	NA	220	Species	124929	Ophiura ophiura	(Linnaeus, 1758)	123574	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura	Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2021). World Ophiuroidea Database. Ophiura ophiura (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=124929 on 2021-01-19	urn:lsid:marinespecies.org:taxname:124929	1	0	0	0	NA	exact	2007-07-18T12:17:12.423Z	72673	EXTRACT
996642	http://www.marinespecies.org/aphia.php?p=taxdetails&id=996642	Mediterranea	Clessin, 1880	accepted	NA	180	Genus	996642	Mediterranea	Clessin, 1880	994999	Animalia	Mollusca	Gastropoda	Stylommatophora	Oxychilidae	Mediterranea	MolluscaBase eds. (2021). MolluscaBase. Mediterranea Clessin, 1880. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=996642 on 2021-01-19	urn:lsid:marinespecies.org:taxname:996642	0	0	0	1	NA	exact	2017-06-15T07:29:09.250Z	1926659	EXTRACT
